,station_id,name,capacity,lat,lon,community,no_classic_count,no_docks_count,problem_count,total_count,pct_no_classic,pct_no_docks,pct_problem,bin_no_classic,bin_no_docks,bin_problem
590,a3ac4024-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Greenleaf Ave,15,42.01058656284,-87.6624120948,ROGERS PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
591,a3ac4548-a135-11e9-9cda-0a87ae2ba916,South Shore Dr & 67th St,15,41.773643,-87.567514,WOODLAWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
592,a3ac4a7c-a135-11e9-9cda-0a87ae2ba916,Stony Island Ave & 71st St,11,41.7664929373,-87.5864608775,SOUTH SHORE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
593,a3ac54af-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Division St,23,41.90348607004,-87.6433534936,NEAR NORTH SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
594,a3ac6f28-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Oak St,19,41.90021949323,-87.6429854676,NEAR NORTH SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
595,a3ac7444-a135-11e9-9cda-0a87ae2ba916,Halsted St & North Branch St,15,41.89939028549696,-87.64854490756989,NEAR NORTH SIDE,1,0,1,24,4.166666666666667,0.0,4.166666666666667,1-14%,0%,1-14%
596,a3ac7978-a135-11e9-9cda-0a87ae2ba916,Loomis St & Archer Ave,11,41.84163253965,-87.6574349533,BRIDGEPORT,3,0,3,24,12.5,0.0,12.5,1-14%,0%,1-14%
597,a3ac7e9a-a135-11e9-9cda-0a87ae2ba916,Racine Ave & 35th St,15,41.83068856472101,-87.65621066093445,BRIDGEPORT,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
598,a3ac83bc-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Archer Ave,15,41.83920868403,-87.6656098589,LOWER WEST SIDE,7,0,7,24,29.166666666666668,0.0,29.166666666666668,15-29%,0%,15-29%
599,a3ac88db-a135-11e9-9cda-0a87ae2ba916,Wood St & 35th St,11,41.83010465416,-87.6702983089,MCKINLEY PARK,9,0,9,24,37.5,0.0,37.5,30-99%,0%,30-99%
600,a3ac8dfb-a135-11e9-9cda-0a87ae2ba916,Calumet Ave & 21st St,15,41.85418424947,-87.6191537415,NEAR SOUTH SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
601,a3ac9834-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Chicago Ave,11,41.89546530305,-87.7061278837,HUMBOLDT PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
602,a3ac9d43-a135-11e9-9cda-0a87ae2ba916,Western Ave & Walton St,23,41.89841768945,-87.6865960164,WEST TOWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
603,a3aca268-a135-11e9-9cda-0a87ae2ba916,Sacramento Blvd & Franklin Blvd,11,41.89046879243862,-87.70260751247406,HUMBOLDT PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
604,a3aca790-a135-11e9-9cda-0a87ae2ba916,Artesian Ave & Hubbard St,27,41.8895,-87.688257,WEST TOWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
605,a3acacbc-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Lake St,15,41.88460328501,-87.7063037436,EAST GARFIELD PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
606,a3acb1de-a135-11e9-9cda-0a87ae2ba916,California Ave & Lake St,11,41.88445395657,-87.6962981368,EAST GARFIELD PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
607,a3acb6f3-a135-11e9-9cda-0a87ae2ba916,Western Ave & Monroe St,15,41.8797877089,-87.686112808,NEAR WEST SIDE,0,7,7,24,0.0,29.166666666666668,29.166666666666668,0%,15-29%,15-29%
608,a3acbc0b-a135-11e9-9cda-0a87ae2ba916,Western Ave & Congress Pkwy,19,41.87474885079,-87.6864452757,NEAR WEST SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
609,a3acc133-a135-11e9-9cda-0a87ae2ba916,Paulina St & Flournoy St,31,41.87306108789792,-87.66913488507271,NEAR WEST SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
610,a3acc649-a135-11e9-9cda-0a87ae2ba916,Halsted St & 51st St,11,41.80183164049,-87.645213904,NEW CITY,0,24,24,24,0.0,100.0,100.0,0%,100%,100%
611,a3accb60-a135-11e9-9cda-0a87ae2ba916,Princeton Ave & Garfield Blvd,11,41.794982,-87.633124,FULLER PARK,0,8,8,24,0.0,33.333333333333336,33.333333333333336,0%,30-99%,30-99%
612,a3acd078-a135-11e9-9cda-0a87ae2ba916,Halsted St & 56th St,11,41.79292964599,-87.6449900565,ENGLEWOOD,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
613,a3acd5b1-a135-11e9-9cda-0a87ae2ba916,Halsted St & 63rd St,11,41.77938114228,-87.6446208145,ENGLEWOOD,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
614,a3acdae2-a135-11e9-9cda-0a87ae2ba916,Wentworth Ave & 63rd St,11,41.78007963264,-87.6297463052,ENGLEWOOD,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
615,a3acdff9-a135-11e9-9cda-0a87ae2ba916,Halsted St & 69th St,11,41.76906172032,-87.6446135779,ENGLEWOOD,4,0,4,24,16.666666666666668,0.0,16.666666666666668,15-29%,0%,15-29%
616,a3ace51b-a135-11e9-9cda-0a87ae2ba916,Perry Ave & 69th St,11,41.76929308995,-87.6281959291,GREATER GRAND CROSSING,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
617,a3acea44-a135-11e9-9cda-0a87ae2ba916,Calumet Ave & 71st St,11,41.76550800581,-87.616917925,GREATER GRAND CROSSING,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
618,a3acef62-a135-11e9-9cda-0a87ae2ba916,Clark St & 9th St (AMLI),15,41.870816,-87.631246,LOOP,5,6,11,24,20.833333333333332,25.0,45.833333333333336,15-29%,15-29%,30-99%
619,a3acf4eb-a135-11e9-9cda-0a87ae2ba916,Jeffery Blvd & 76th St,11,41.75712006802,-87.5758393587,SOUTH SHORE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
620,a3acfa38-a135-11e9-9cda-0a87ae2ba916,Yates Blvd & 75th St,11,41.758768,-87.56644,SOUTH SHORE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
621,a3ad09b2-a135-11e9-9cda-0a87ae2ba916,South Shore Dr & 74th St,11,41.76218896038,-87.55927465,SOUTH SHORE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
622,a3ad0ecb-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 71st St,11,41.76571903697,-87.604959713,GREATER GRAND CROSSING,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
623,a3ad13e4-a135-11e9-9cda-0a87ae2ba916,Shields Ave & 28th Pl,11,41.842733,-87.635491,ARMOUR SQUARE,0,10,10,24,0.0,41.666666666666664,41.666666666666664,0%,30-99%,30-99%
624,a3ad1900-a135-11e9-9cda-0a87ae2ba916,Shields Ave & 31st St,15,41.838464,-87.635406,ARMOUR SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
625,a3ad1e12-a135-11e9-9cda-0a87ae2ba916,Wentworth Ave & 33rd St,15,41.83452988563,-87.6318229814,ARMOUR SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
626,a3ad2322-a135-11e9-9cda-0a87ae2ba916,Wentworth Ave & 35th St,15,41.830777,-87.632504,ARMOUR SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
627,a3ad2843-a135-11e9-9cda-0a87ae2ba916,Lake Park Ave & 35th St,19,41.83127423549,-87.6087991946,DOUGLAS,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
628,a3ad2d57-a135-11e9-9cda-0a87ae2ba916,State St & Pershing Rd,11,41.82301523798,-87.6265680185,GRAND BOULEVARD,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
629,a3ad327e-a135-11e9-9cda-0a87ae2ba916,Union Ave & Root St,11,41.819102,-87.643278,NEW CITY,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
630,a3ad37c2-a135-11e9-9cda-0a87ae2ba916,Shields Ave & 43rd St,11,41.81620767856,-87.6348193497,FULLER PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
631,a3ad3d08-a135-11e9-9cda-0a87ae2ba916,Prairie Ave & 43rd St,15,41.81665889302,-87.6194124619,GRAND BOULEVARD,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
632,a3ad42c3-a135-11e9-9cda-0a87ae2ba916,Halsted St & 47th Pl,11,41.80813391481,-87.6456165545,NEW CITY,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
633,a3ad47f8-a135-11e9-9cda-0a87ae2ba916,Princeton Ave & 47th St,11,41.80931770924,-87.633449288,FULLER PARK,24,0,24,24,100.0,0.0,100.0,100%,0%,100%
634,a3ad4d1b-a135-11e9-9cda-0a87ae2ba916,Woodlawn Ave & Lake Park Ave,15,41.81409271048,-87.5970051479,KENWOOD,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
635,a3ad523f-a135-11e9-9cda-0a87ae2ba916,Canal St & Taylor St,15,41.870257,-87.639474,NEAR WEST SIDE,0,1,1,24,0.0,4.166666666666667,4.166666666666667,0%,1-14%,1-14%
636,a3ad5764-a135-11e9-9cda-0a87ae2ba916,Calumet Ave & 51st St,11,41.80229465088,-87.6180535802,GRAND BOULEVARD,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
637,a3ad5c90-a135-11e9-9cda-0a87ae2ba916,Dorchester Ave & 49th St,15,41.805772,-87.592464,KENWOOD,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
638,a3ad61c2-a135-11e9-9cda-0a87ae2ba916,Cornell Ave & Hyde Park Blvd,19,41.802406,-87.586924,HYDE PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
639,a3ad66e6-a135-11e9-9cda-0a87ae2ba916,Ellis Ave & 53rd St,11,41.79933626261,-87.6009581145,HYDE PARK,4,0,4,24,16.666666666666668,0.0,16.666666666666668,15-29%,0%,15-29%
640,a3ad6c01-a135-11e9-9cda-0a87ae2ba916,Lake Park Ave & 53rd St,15,41.79949429373,-87.5864498959,HYDE PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
641,a3ad711d-a135-11e9-9cda-0a87ae2ba916,Ellis Ave & 55th St,19,41.79430062054,-87.6014497734,HYDE PARK,11,0,11,24,45.833333333333336,0.0,45.833333333333336,30-99%,0%,30-99%
642,a3ad7636-a135-11e9-9cda-0a87ae2ba916,MLK Jr Dr & 56th St,11,41.79342945658,-87.6158532619,WASHINGTON PARK,24,0,24,24,100.0,0.0,100.0,100%,0%,100%
643,a3ad7b51-a135-11e9-9cda-0a87ae2ba916,DuSable Museum,11,41.79156801058,-87.6078521774,WASHINGTON PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
644,a3ad8072-a135-11e9-9cda-0a87ae2ba916,University Ave & 57th St,31,41.791478,-87.599861,HYDE PARK,2,0,2,24,8.333333333333334,0.0,8.333333333333334,1-14%,0%,1-14%
645,a3ad8587-a135-11e9-9cda-0a87ae2ba916,Museum of Science and Industry,27,41.79172820953,-87.583945009,HYDE PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
646,a3ad8aa3-a135-11e9-9cda-0a87ae2ba916,Harper Ave & 59th St,15,41.78794281287,-87.5883151702,HYDE PARK,0,3,3,24,0.0,12.5,12.5,0%,1-14%,1-14%
647,a3ad8fd9-a135-11e9-9cda-0a87ae2ba916,Ellis Ave & 60th St,19,41.78509714636,-87.6010727606,WOODLAWN,3,0,3,24,12.5,0.0,12.5,1-14%,0%,1-14%
648,a3ad95a7-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 63rd St,15,41.78053094070882,-87.6059702038765,WOODLAWN,0,2,2,24,0.0,8.333333333333334,8.333333333333334,0%,1-14%,1-14%
649,a3ad9ad9-a135-11e9-9cda-0a87ae2ba916,Dorchester Ave & 63rd St,11,41.7804056457,-87.5914159893,WOODLAWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
650,a3ada002-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 67th St,11,41.77372095205,-87.60563486,WOODLAWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
651,a3ada52f-a135-11e9-9cda-0a87ae2ba916,MLK Jr Dr & 63rd St,11,41.78008063659,-87.6159428567,GREATER GRAND CROSSING,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
652,a3adaa52-a135-11e9-9cda-0a87ae2ba916,Eberhart Ave & 61st St,11,41.784071072761,-87.61448353528975,WOODLAWN,0,1,1,24,0.0,4.166666666666667,4.166666666666667,0%,1-14%,1-14%
653,a3adaf6b-a135-11e9-9cda-0a87ae2ba916,Clark St & Lunt Ave,19,42.00901118058077,-87.67411172389984,ROGERS PARK,7,0,7,24,29.166666666666668,0.0,29.166666666666668,15-29%,0%,15-29%
654,a3adb48a-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Harrison St,11,41.87359967462,-87.7048707493,EAST GARFIELD PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
655,a3adb9a3-a135-11e9-9cda-0a87ae2ba916,Ogden Ave & Roosevelt Rd,19,41.86650148316,-87.68469707,NEAR WEST SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
656,a3adbedf-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Roosevelt Rd,11,41.86649278172,-87.7064961757,NORTH LAWNDALE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
657,a3adc3f6-a135-11e9-9cda-0a87ae2ba916,Fairfield Ave & Roosevelt Rd,11,41.866624,-87.694521,NORTH LAWNDALE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
658,a3adc925-a135-11e9-9cda-0a87ae2ba916,Washtenaw Ave & Ogden Ave,15,41.86193049278259,-87.69345045089722,NORTH LAWNDALE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
659,a3adce47-a135-11e9-9cda-0a87ae2ba916,Central Park Ave & Ogden Ave,15,41.854063503874464,-87.71511733531952,NORTH LAWNDALE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
660,a3add365-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & 21st St,11,41.85353363213,-87.7050730318,SOUTH LAWNDALE,24,0,24,24,100.0,0.0,100.0,100%,0%,100%
661,a3add889-a135-11e9-9cda-0a87ae2ba916,Central Park Ave & 24th St,11,41.8481,-87.715068,SOUTH LAWNDALE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
662,a3addda0-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & 24th St,11,41.848193,-87.705412,SOUTH LAWNDALE,0,15,15,24,0.0,62.5,62.5,0%,30-99%,30-99%
663,a3ade2c3-a135-11e9-9cda-0a87ae2ba916,California Ave & 23rd Pl,11,41.84910969176,-87.6951398068,SOUTH LAWNDALE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
664,a3ade7de-a135-11e9-9cda-0a87ae2ba916,Millard Ave & 26th St,7,41.84453112462163,-87.71592199802399,SOUTH LAWNDALE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
665,a3aded13-a135-11e9-9cda-0a87ae2ba916,Albany Ave & 26th St,11,41.844507,-87.701655,SOUTH LAWNDALE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
666,a3ae687f-a135-11e9-9cda-0a87ae2ba916,California Ave & 26th St,11,41.8436799145765,-87.69496858119965,SOUTH LAWNDALE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
667,a3ae6e48-a135-11e9-9cda-0a87ae2ba916,Western Ave & 28th St,11,41.84151770807,-87.6851314409,LOWER WEST SIDE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
668,a3ae737f-a135-11e9-9cda-0a87ae2ba916,Glenwood Ave & Morse Ave,15,42.00797192287,-87.6655023944,ROGERS PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
669,a3ae78ab-a135-11e9-9cda-0a87ae2ba916,Warren Park East,11,42.00454962194,-87.6806661451,WEST RIDGE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
670,a3ae7dc3-a135-11e9-9cda-0a87ae2ba916,Clark St & Columbia Ave,15,42.00445062934,-87.6724024047,ROGERS PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
671,a3ae82e0-a135-11e9-9cda-0a87ae2ba916,Warren Park West,11,42.001785,-87.688829,WEST RIDGE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
672,a3ae87fa-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Loyola Ave,23,42.00104377979,-87.6611982433,ROGERS PARK,0,5,5,24,0.0,20.833333333333332,20.833333333333332,0%,15-29%,15-29%
673,a3ae8d13-a135-11e9-9cda-0a87ae2ba916,Western Ave & Granville Ave,11,41.99416136902,-87.689438282,WEST RIDGE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
674,a3ae923d-a135-11e9-9cda-0a87ae2ba916,Clark St & Schreiber Ave,15,41.999897,-87.670073,ROGERS PARK,0,3,3,24,0.0,12.5,12.5,0%,1-14%,1-14%
675,a3af1767-a135-11e9-9cda-0a87ae2ba916,Broadway & Granville Ave,23,41.9947796884,-87.6602845349,EDGEWATER,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
676,a3af1cec-a135-11e9-9cda-0a87ae2ba916,Maplewood Ave & Peterson Ave,11,41.99023602867,-87.6933696402,WEST RIDGE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
677,a3af2216-a135-11e9-9cda-0a87ae2ba916,2112 W Peterson Ave,11,41.991178,-87.683593,WEST RIDGE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
678,a3af2737-a135-11e9-9cda-0a87ae2ba916,Clark St & Elmdale Ave,15,41.99086044812557,-87.66972362995148,EDGEWATER,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
679,a3af2c5f-a135-11e9-9cda-0a87ae2ba916,Broadway & Thorndale Ave,19,41.98974251144,-87.6601406209,EDGEWATER,0,1,1,24,0.0,4.166666666666667,4.166666666666667,0%,1-14%,1-14%
680,a3af368c-a135-11e9-9cda-0a87ae2ba916,Clark St & Bryn Mawr Ave,15,41.983593,-87.669154,EDGEWATER,0,3,3,24,0.0,12.5,12.5,0%,1-14%,1-14%
681,a3af3bac-a135-11e9-9cda-0a87ae2ba916,Broadway & Ridge Ave,15,41.9840446107,-87.6602738295,EDGEWATER,0,5,5,24,0.0,20.833333333333332,20.833333333333332,0%,15-29%,15-29%
682,a3af40f1-a135-11e9-9cda-0a87ae2ba916,Winchester (Ravenswood) Ave & Balmoral Ave,15,41.979762,-87.67753,LINCOLN SQUARE,0,1,1,24,0.0,4.166666666666667,4.166666666666667,0%,1-14%,1-14%
683,a3af460f-a135-11e9-9cda-0a87ae2ba916,Clark St & Berwyn Ave,19,41.97803062248656,-87.66856491565704,EDGEWATER,0,3,3,24,0.0,12.5,12.5,0%,1-14%,1-14%
684,a3af4b26-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Foster Ave,15,41.97561480459,-87.6794590387,LINCOLN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
685,a3af52bc-a135-11e9-9cda-0a87ae2ba916,Marine Dr & Ainslie St,23,41.9716,-87.650154,UPTOWN,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
686,a3af5804-a135-11e9-9cda-0a87ae2ba916,Ridge Blvd & Touhy Ave,11,42.01213227742,-87.6829126443,ROGERS PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
687,a3af5d1c-a135-11e9-9cda-0a87ae2ba916,Western Ave & Lunt Ave,15,42.0085943972,-87.6904922389,WEST RIDGE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
688,a3af624c-a135-11e9-9cda-0a87ae2ba916,Budlong Woods Library,11,41.98366470886,-87.6964225611,WEST RIDGE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
689,a3af6c2f-a135-11e9-9cda-0a87ae2ba916,St. Louis Ave & Balmoral Ave,15,41.98039423475,-87.7161149615,NORTH PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
690,a3af71a9-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Foster Ave,11,41.975672,-87.709261,NORTH PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
691,a3af76f8-a135-11e9-9cda-0a87ae2ba916,Francisco Ave & Foster Ave,15,41.97563272521,-87.7014194389,LINCOLN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
692,a3af7c0e-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Winona St,15,41.97491129677,-87.6925025594,LINCOLN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
693,a3af8123-a135-11e9-9cda-0a87ae2ba916,Christiana Ave & Lawrence Ave,15,41.96835449363,-87.7118306675,ALBANY PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
694,a3af8642-a135-11e9-9cda-0a87ae2ba916,Washtenaw Ave & Lawrence Ave,15,41.968987,-87.696027,LINCOLN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
695,a3af8b51-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Leland Ave,15,41.96668636205,-87.7080519806,ALBANY PARK,0,13,13,24,0.0,54.166666666666664,54.166666666666664,0%,30-99%,30-99%
696,a3af9064-a135-11e9-9cda-0a87ae2ba916,Manor Ave & Leland Ave,11,41.965875,-87.700825,ALBANY PARK,0,20,20,24,0.0,83.33333333333333,83.33333333333333,0%,30-99%,30-99%
697,a3af956e-a135-11e9-9cda-0a87ae2ba916,Rockwell St & Eastwood Ave,15,41.96590013976,-87.6936384935,LINCOLN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
698,a3af9a83-a135-11e9-9cda-0a87ae2ba916,Drake Ave & Montrose Ave,15,41.96115407569,-87.7165690733,ALBANY PARK,0,11,11,24,0.0,45.833333333333336,45.833333333333336,0%,30-99%,30-99%
699,a3af9f99-a135-11e9-9cda-0a87ae2ba916,Albany Ave & Montrose Ave,11,41.961041,-87.705866,IRVING PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
700,a3afa4c3-a135-11e9-9cda-0a87ae2ba916,California Ave & Montrose Ave,15,41.961068,-87.695439,IRVING PARK,0,2,2,24,0.0,8.333333333333334,8.333333333333334,0%,1-14%,1-14%
701,a3afa9dc-a135-11e9-9cda-0a87ae2ba916,Campbell Ave & Montrose Ave,15,41.961524,-87.691177,LINCOLN SQUARE,0,24,24,24,0.0,100.0,100.0,0%,100%,100%
702,a3afaef3-a135-11e9-9cda-0a87ae2ba916,Avondale Ave & Irving Park Rd,19,41.953393,-87.732002,IRVING PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
703,a3afb401-a135-11e9-9cda-0a87ae2ba916,Monticello Ave & Irving Park Rd,15,41.95400483876,-87.7191281797,IRVING PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
704,a3afb917-a135-11e9-9cda-0a87ae2ba916,Sawyer Ave & Irving Park Rd,15,41.95358617895,-87.7093107999,IRVING PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
705,a3afbe2e-a135-11e9-9cda-0a87ae2ba916,Oakley Ave & Irving Park Rd,15,41.95434085219,-87.6860796243,NORTH CENTER,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
706,a3afc347-a135-11e9-9cda-0a87ae2ba916,California Ave & Byron St,19,41.95216219326,-87.698051113,IRVING PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
707,a3afc858-a135-11e9-9cda-0a87ae2ba916,Pulaski Rd & Eddy St,11,41.946264,-87.731023,IRVING PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
708,a3afcd70-a135-11e9-9cda-0a87ae2ba916,Drake Ave & Addison St,15,41.947326,-87.717582,IRVING PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
709,a3afd294-a135-11e9-9cda-0a87ae2ba916,Troy St & Elston Ave,15,41.94524356848,-87.7066499009,AVONDALE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
710,a3afd7ab-a135-11e9-9cda-0a87ae2ba916,Talman Ave & Addison St,15,41.9466358306,-87.694614758,NORTH CENTER,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
711,a3afdcbf-a135-11e9-9cda-0a87ae2ba916,Leavitt St & Addison St,15,41.946655,-87.683359,NORTH CENTER,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
712,a3afe1dc-a135-11e9-9cda-0a87ae2ba916,Western Ave & Roscoe St,11,41.943034,-87.687288,NORTH CENTER,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
713,a3afe6ed-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Bryn Mawr Ave,15,41.98222975911517,-87.70888656377792,NORTH PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
714,a3afebff-a135-11e9-9cda-0a87ae2ba916,Keystone Ave & Montrose Ave,11,41.96110801623,-87.7289701012,ALBANY PARK,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
715,a3aff10c-a135-11e9-9cda-0a87ae2ba916,Avers Ave & Belmont Ave,11,41.939408,-87.723574,AVONDALE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
716,a3aff616-a135-11e9-9cda-0a87ae2ba916,Kimball Ave & Belmont Ave,15,41.93939395344302,-87.71206766366959,AVONDALE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
717,a3affb22-a135-11e9-9cda-0a87ae2ba916,California Ave & Fletcher St,19,41.93842879148,-87.698007756,AVONDALE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
718,a3b00055-a135-11e9-9cda-0a87ae2ba916,Kosciuszko Park,15,41.93058537138,-87.7237773635,LOGAN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
719,a3b0060d-a135-11e9-9cda-0a87ae2ba916,Central Park Ave & Elbridge Ave,15,41.93533728263,-87.7168892935,AVONDALE,9,0,9,24,37.5,0.0,37.5,30-99%,0%,30-99%
720,a3b00b3a-a135-11e9-9cda-0a87ae2ba916,Richmond St & Diversey Ave,15,41.93190196886,-87.7011951301,LOGAN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
721,a3b0104c-a135-11e9-9cda-0a87ae2ba916,California Ave & Altgeld St,15,41.92669,-87.697668,LOGAN SQUARE,0,7,7,24,0.0,29.166666666666668,29.166666666666668,0%,15-29%,15-29%
722,a3b01578-a135-11e9-9cda-0a87ae2ba916,St. Louis Ave & Fullerton Ave,15,41.92481559681187,-87.71449506282805,LOGAN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
723,a3b01a86-a135-11e9-9cda-0a87ae2ba916,Campbell Ave & Fullerton Ave,15,41.92463247165,-87.6893070063,LOGAN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
724,a3b01f9c-a135-11e9-9cda-0a87ae2ba916,Winchester Ave & Elston Ave,15,41.92409085038,-87.6764600747,LOGAN SQUARE,0,0,0,24,0.0,0.0,0.0,0%,0%,0%
725,a3b024aa-a135-11e9-9cda-0a87ae2ba916,Spaulding Ave & Armitage Ave,15,41.91710803478932,-87.71022096276283,LOGAN SQUARE,0,8,8,24,0.0,33.333333333333336,33.333333333333336,0%,30-99%,30-99%
